Diagnostic Test Type ,Surveillance Year,Week ending Code ,Week ending Date,HHS region ,RSV Detections,RSV Tests,Outlier
Antigen,1112,1139,01OCT2011,1,8,279,0
Antigen,1112,1140,08OCT2011,1,4,267,0
Antigen,1112,1141,15OCT2011,1,8,316,0
Antigen,1112,1142,22OCT2011,1,8,322,0
Antigen,1112,1143,29OCT2011,1,6,329,0
Antigen,1112,1144,05NOV2011,1,8,327,0
Antigen,1112,1145,12NOV2011,1,19,409,0
Antigen,1112,1146,19NOV2011,1,20,355,0
Antigen,1112,1147,26NOV2011,1,23,345,0
Antigen,1112,1148,03DEC2011,1,39,386,0
Antigen,1112,1149,10DEC2011,1,61,446,0
Antigen,1112,1150,17DEC2011,1,82,496,0
Antigen,1112,1151,24DEC2011,1,110,526,0
Antigen,1112,1152,31DEC2011,1,120,560,0
Antigen,1112,1201,07JAN2012,1,139,571,0
Antigen,1112,1202,14JAN2012,1,89,549,0
Antigen,1112,1203,21JAN2012,1,100,549,0
Antigen,1112,1204,28JAN2012,1,98,528,0
Antigen,1112,1205,04FEB2012,1,89,438,0
Antigen,1112,1206,11FEB2012,1,83,474,0
Antigen,1112,1207,18FEB2012,1,60,473,0
Antigen,1112,1208,25FEB2012,1,46,462,0
Antigen,1112,1209,03MAR2012,1,59,456,0
Antigen,1112,1210,10MAR2012,1,50,429,0
Antigen,1112,1211,17MAR2012,1,27,431,0
Antigen,1112,1212,24MAR2012,1,25,468,0
Antigen,1112,1213,31MAR2012,1,17,415,0
Antigen,1112,1214,07APR2012,1,4,362,0
Antigen,1112,1215,14APR2012,1,4,380,0
Antigen,1112,1216,21APR2012,1,6,379,0
Antigen,1112,1217,28APR2012,1,1,338,0
Antigen,1112,1218,05MAY2012,1,3,312,0
Antigen,1112,1219,12MAY2012,1,3,292,0
Antigen,1112,1220,19MAY2012,1,0,322,0
Antigen,1112,1221,26MAY2012,1,2,298,0
Antigen,1112,1222,02JUN2012,1,1,255,0
Antigen,1112,1223,09JUN2012,1,1,222,0
Antigen,1112,1224,16JUN2012,1,0,252,0
Antigen,1112,1225,23JUN2012,1,0,225,0
Antigen,1112,1226,30JUN2012,1,0,227,0
Antigen,1112,1127,09JUL2011,10,0,210,0
Antigen,1112,1128,16JUL2011,10,0,137,0
Antigen,1112,1129,23JUL2011,10,3,158,0
Antigen,1112,1130,30JUL2011,10,2,158,0
Antigen,1112,1131,06AUG2011,10,0,136,0
Antigen,1112,1132,13AUG2011,10,0,108,0
Antigen,1112,1133,20AUG2011,10,0,137,0
Antigen,1112,1134,27AUG2011,10,0,170,0
Antigen,1112,1135,03SEP2011,10,1,176,0
Antigen,1112,1136,10SEP2011,10,2,162,0
Antigen,1112,1137,17SEP2011,10,3,183,0
Antigen,1112,1138,24SEP2011,10,2,253,0
Antigen,1112,1139,01OCT2011,10,1,158,0
Antigen,1112,1140,08OCT2011,10,0,248,0
Antigen,1112,1141,15OCT2011,10,1,247,0
Antigen,1112,1142,22OCT2011,10,3,236,0
Antigen,1112,1143,29OCT2011,10,5,259,0
Antigen,1112,1144,05NOV2011,10,0,211,0
Antigen,1112,1145,12NOV2011,10,3,271,0
Antigen,1112,1146,19NOV2011,10,10,299,0
Antigen,1112,1147,26NOV2011,10,13,250,0
Antigen,1112,1148,03DEC2011,10,17,273,0
Antigen,1112,1149,10DEC2011,10,22,308,0
Antigen,1112,1150,17DEC2011,10,27,287,0
Antigen,1112,1151,24DEC2011,10,24,200,0
Antigen,1112,1152,31DEC2011,10,26,209,0
Antigen,1112,1201,07JAN2012,10,46,238,0
Antigen,1112,1202,14JAN2012,10,62,275,0
Antigen,1112,1203,21JAN2012,10,70,299,0
Antigen,1112,1204,28JAN2012,10,112,339,0
Antigen,1112,1205,04FEB2012,10,82,332,0
Antigen,1112,1206,11FEB2012,10,92,362,0
Antigen,1112,1207,18FEB2012,10,109,382,0
Antigen,1112,1208,25FEB2012,10,142,497,0
Antigen,1112,1209,03MAR2012,10,130,383,0
Antigen,1112,1210,10MAR2012,10,148,553,0
Antigen,1112,1211,17MAR2012,10,125,506,0
Antigen,1112,1212,24MAR2012,10,129,489,0
Antigen,1112,1213,31MAR2012,10,104,438,0
Antigen,1112,1214,07APR2012,10,74,403,0
Antigen,1112,1215,14APR2012,10,64,384,0
Antigen,1112,1216,21APR2012,10,43,316,0
Antigen,1112,1217,28APR2012,10,29,349,0
Antigen,1112,1218,05MAY2012,10,22,237,0
Antigen,1112,1219,12MAY2012,10,12,226,0
Antigen,1112,1220,19MAY2012,10,10,265,0
Antigen,1112,1221,26MAY2012,10,14,229,0
Antigen,1112,1222,02JUN2012,10,10,179,0
Antigen,1112,1223,09JUN2012,10,4,187,0
Antigen,1112,1224,16JUN2012,10,4,147,0
Antigen,1112,1225,23JUN2012,10,5,140,0
Antigen,1112,1226,30JUN2012,10,1,154,0
Antigen,1112,1127,09JUL2011,2,2,68,0
Antigen,1112,1128,16JUL2011,2,0,80,0
Antigen,1112,1129,23JUL2011,2,0,101,0
Antigen,1112,1130,30JUL2011,2,2,76,0
Antigen,1112,1131,06AUG2011,2,0,62,0
Antigen,1112,1132,13AUG2011,2,2,81,0
Antigen,1112,1133,20AUG2011,2,0,106,0
Antigen,1112,1134,27AUG2011,2,3,99,0
Antigen,1112,1135,03SEP2011,2,3,112,0
Antigen,1112,1136,10SEP2011,2,3,138,0
Antigen,1112,1137,17SEP2011,2,5,169,0
Antigen,1112,1138,24SEP2011,2,10,204,0
Antigen,1112,1139,01OCT2011,2,12,312,0
Antigen,1112,1140,08OCT2011,2,11,223,0
Antigen,1112,1141,15OCT2011,2,12,301,0
Antigen,1112,1142,22OCT2011,2,22,323,0
Antigen,1112,1143,29OCT2011,2,25,320,0
Antigen,1112,1144,05NOV2011,2,23,406,0
Antigen,1112,1145,12NOV2011,2,52,447,0
Antigen,1112,1146,19NOV2011,2,73,466,0
Antigen,1112,1147,26NOV2011,2,91,443,0
Antigen,1112,1148,03DEC2011,2,163,598,0
Antigen,1112,1149,10DEC2011,2,177,694,0
Antigen,1112,1150,17DEC2011,2,242,750,0
Antigen,1112,1151,24DEC2011,2,226,833,0
Antigen,1112,1152,31DEC2011,2,244,817,0
Antigen,1112,1201,07JAN2012,2,233,851,0
Antigen,1112,1202,14JAN2012,2,166,732,0
Antigen,1112,1203,21JAN2012,2,171,673,0
Antigen,1112,1204,28JAN2012,2,183,670,0
Antigen,1112,1205,04FEB2012,2,173,641,0
Antigen,1112,1206,11FEB2012,2,174,672,0
Antigen,1112,1207,18FEB2012,2,156,653,0
Antigen,1112,1208,25FEB2012,2,140,646,0
Antigen,1112,1209,03MAR2012,2,104,555,0
Antigen,1112,1210,10MAR2012,2,62,499,0
Antigen,1112,1211,17MAR2012,2,47,471,0
Antigen,1112,1212,24MAR2012,2,43,559,0
Antigen,1112,1213,31MAR2012,2,42,500,0
Antigen,1112,1214,07APR2012,2,24,413,0
Antigen,1112,1215,14APR2012,2,8,355,0
Antigen,1112,1216,21APR2012,2,12,310,0
Antigen,1112,1217,28APR2012,2,12,317,0
Antigen,1112,1218,05MAY2012,2,6,252,0
Antigen,1112,1219,12MAY2012,2,6,271,0
Antigen,1112,1220,19MAY2012,2,6,263,0
Antigen,1112,1221,26MAY2012,2,4,246,0
Antigen,1112,1222,02JUN2012,2,8,165,0
Antigen,1112,1223,09JUN2012,2,3,180,0
Antigen,1112,1224,16JUN2012,2,2,163,0
Antigen,1112,1225,23JUN2012,2,5,161,0
Antigen,1112,1226,30JUN2012,2,3,154,0
Antigen,1112,1127,09JUL2011,3,1,84,0
Antigen,1112,1128,16JUL2011,3,0,65,0
Antigen,1112,1129,23JUL2011,3,2,67,0
Antigen,1112,1130,30JUL2011,3,4,59,0
Antigen,1112,1131,06AUG2011,3,2,76,0
Antigen,1112,1132,13AUG2011,3,1,102,0
Antigen,1112,1133,20AUG2011,3,1,85,0
Antigen,1112,1134,27AUG2011,3,2,83,0
Antigen,1112,1135,03SEP2011,3,7,116,0
Antigen,1112,1136,10SEP2011,3,5,148,0
Antigen,1112,1137,17SEP2011,3,9,174,0
Antigen,1112,1138,24SEP2011,3,16,264,0
Antigen,1112,1139,01OCT2011,3,18,311,0
Antigen,1112,1140,08OCT2011,3,16,363,0
Antigen,1112,1141,15OCT2011,3,26,345,0
Antigen,1112,1142,22OCT2011,3,51,428,0
Antigen,1112,1143,29OCT2011,3,44,459,0
Antigen,1112,1144,05NOV2011,3,76,539,0
Antigen,1112,1145,12NOV2011,3,88,637,0
Antigen,1112,1146,19NOV2011,3,140,724,0
Antigen,1112,1147,26NOV2011,3,163,649,0
Antigen,1112,1148,03DEC2011,3,199,778,0
Antigen,1112,1149,10DEC2011,3,206,788,0
Antigen,1112,1150,17DEC2011,3,289,986,0
Antigen,1112,1151,24DEC2011,3,319,977,0
Antigen,1112,1152,31DEC2011,3,404,1186,0
Antigen,1112,1201,07JAN2012,3,395,1159,0
Antigen,1112,1202,14JAN2012,3,301,936,0
Antigen,1112,1203,21JAN2012,3,245,967,0
Antigen,1112,1204,28JAN2012,3,238,924,0
Antigen,1112,1205,04FEB2012,3,201,861,0
Antigen,1112,1206,11FEB2012,3,184,784,0
Antigen,1112,1207,18FEB2012,3,194,915,0
Antigen,1112,1208,25FEB2012,3,188,853,0
Antigen,1112,1209,03MAR2012,3,177,889,0
Antigen,1112,1210,10MAR2012,3,130,834,0
Antigen,1112,1211,17MAR2012,3,87,796,0
Antigen,1112,1212,24MAR2012,3,84,697,0
Antigen,1112,1213,31MAR2012,3,57,702,0
Antigen,1112,1214,07APR2012,3,36,639,0
Antigen,1112,1215,14APR2012,3,40,551,0
Antigen,1112,1216,21APR2012,3,64,576,0
Antigen,1112,1217,28APR2012,3,15,427,0
Antigen,1112,1218,05MAY2012,3,14,451,0
Antigen,1112,1219,12MAY2012,3,16,384,0
Antigen,1112,1220,19MAY2012,3,9,346,0
Antigen,1112,1221,26MAY2012,3,13,296,0
Antigen,1112,1222,02JUN2012,3,11,232,0
Antigen,1112,1223,09JUN2012,3,7,190,0
Antigen,1112,1224,16JUN2012,3,5,190,0
Antigen,1112,1225,23JUN2012,3,6,173,0
Antigen,1112,1226,30JUN2012,3,1,129,0
Antigen,1112,1127,09JUL2011,4,17,390,0
Antigen,1112,1128,16JUL2011,4,23,394,0
Antigen,1112,1129,23JUL2011,4,20,320,0
Antigen,1112,1130,30JUL2011,4,31,351,0
Antigen,1112,1131,06AUG2011,4,18,321,0
Antigen,1112,1132,13AUG2011,4,48,422,0
Antigen,1112,1133,20AUG2011,4,51,458,0
Antigen,1112,1134,27AUG2011,4,50,536,0
Antigen,1112,1135,03SEP2011,4,62,596,0
Antigen,1112,1136,10SEP2011,4,79,644,0
Antigen,1112,1137,17SEP2011,4,57,659,0
Antigen,1112,1138,24SEP2011,4,97,764,0
Antigen,1112,1139,01OCT2011,4,100,760,0
Antigen,1112,1140,08OCT2011,4,90,845,0
Antigen,1112,1141,15OCT2011,4,104,843,0
Antigen,1112,1142,22OCT2011,4,123,951,0
Antigen,1112,1143,29OCT2011,4,167,1063,0
Antigen,1112,1144,05NOV2011,4,175,1118,0
Antigen,1112,1145,12NOV2011,4,197,1188,0
Antigen,1112,1146,19NOV2011,4,196,1284,0
Antigen,1112,1147,26NOV2011,4,238,1229,0
Antigen,1112,1148,03DEC2011,4,265,1290,0
Antigen,1112,1149,10DEC2011,4,229,1184,0
Antigen,1112,1150,17DEC2011,4,290,1390,0
Antigen,1112,1151,24DEC2011,4,350,1573,0
Antigen,1112,1152,31DEC2011,4,451,1762,0
Antigen,1112,1201,07JAN2012,4,334,1486,0
Antigen,1112,1202,14JAN2012,4,301,1369,0
Antigen,1112,1203,21JAN2012,4,351,1579,0
Antigen,1112,1204,28JAN2012,4,331,1609,0
Antigen,1112,1205,04FEB2012,4,318,1699,0
Antigen,1112,1206,11FEB2012,4,363,1707,0
Antigen,1112,1207,18FEB2012,4,324,1738,0
Antigen,1112,1208,25FEB2012,4,279,1677,0
Antigen,1112,1209,03MAR2012,4,278,1630,0
Antigen,1112,1210,10MAR2012,4,184,1514,0
Antigen,1112,1211,17MAR2012,4,215,1546,0
Antigen,1112,1212,24MAR2012,4,156,1319,0
Antigen,1112,1213,31MAR2012,4,119,1243,0
Antigen,1112,1214,07APR2012,4,88,1228,0
Antigen,1112,1215,14APR2012,4,79,1131,0
Antigen,1112,1216,21APR2012,4,65,1112,0
Antigen,1112,1217,28APR2012,4,40,1001,0
Antigen,1112,1218,05MAY2012,4,29,928,0
Antigen,1112,1219,12MAY2012,4,32,886,0
Antigen,1112,1220,19MAY2012,4,30,816,0
Antigen,1112,1221,26MAY2012,4,39,843,0
Antigen,1112,1222,02JUN2012,4,29,749,0
Antigen,1112,1223,09JUN2012,4,33,702,0
Antigen,1112,1224,16JUN2012,4,34,671,0
Antigen,1112,1225,23JUN2012,4,32,603,0
Antigen,1112,1226,30JUN2012,4,37,592,0
Antigen,1112,1127,09JUL2011,5,3,123,0
Antigen,1112,1128,16JUL2011,5,0,133,0
Antigen,1112,1129,23JUL2011,5,1,98,0
Antigen,1112,1130,30JUL2011,5,1,99,0
Antigen,1112,1131,06AUG2011,5,1,99,0
Antigen,1112,1132,13AUG2011,5,1,127,0
Antigen,1112,1133,20AUG2011,5,2,145,0
Antigen,1112,1134,27AUG2011,5,0,120,0
Antigen,1112,1135,03SEP2011,5,3,123,0
Antigen,1112,1136,10SEP2011,5,2,166,0
Antigen,1112,1137,17SEP2011,5,1,203,0
Antigen,1112,1138,24SEP2011,5,2,322,0
Antigen,1112,1139,01OCT2011,5,8,307,0
Antigen,1112,1140,08OCT2011,5,7,370,0
Antigen,1112,1141,15OCT2011,5,11,367,0
Antigen,1112,1142,22OCT2011,5,7,398,0
Antigen,1112,1143,29OCT2011,5,5,411,0
Antigen,1112,1144,05NOV2011,5,7,447,0
Antigen,1112,1145,12NOV2011,5,9,467,0
Antigen,1112,1146,19NOV2011,5,19,473,0
Antigen,1112,1147,26NOV2011,5,33,462,0
Antigen,1112,1148,03DEC2011,5,28,527,0
Antigen,1112,1149,10DEC2011,5,50,479,0
Antigen,1112,1150,17DEC2011,5,97,584,0
Antigen,1112,1151,24DEC2011,5,108,569,0
Antigen,1112,1152,31DEC2011,5,171,704,0
Antigen,1112,1201,07JAN2012,5,189,774,0
Antigen,1112,1202,14JAN2012,5,185,735,0
Antigen,1112,1203,21JAN2012,5,214,750,0
Antigen,1112,1204,28JAN2012,5,218,748,0
Antigen,1112,1205,04FEB2012,5,256,833,0
Antigen,1112,1206,11FEB2012,5,256,913,0
Antigen,1112,1207,18FEB2012,5,344,1098,0
Antigen,1112,1208,25FEB2012,5,358,1185,0
Antigen,1112,1209,03MAR2012,5,408,1191,0
Antigen,1112,1210,10MAR2012,5,340,1139,0
Antigen,1112,1211,17MAR2012,5,389,1070,0
Antigen,1112,1212,24MAR2012,5,227,928,0
Antigen,1112,1213,31MAR2012,5,165,727,0
Antigen,1112,1214,07APR2012,5,133,630,0
Antigen,1112,1215,14APR2012,5,79,563,0
Antigen,1112,1216,21APR2012,5,90,485,0
Antigen,1112,1217,28APR2012,5,49,368,0
Antigen,1112,1218,05MAY2012,5,24,331,0
Antigen,1112,1219,12MAY2012,5,26,279,0
Antigen,1112,1220,19MAY2012,5,18,269,0
Antigen,1112,1221,26MAY2012,5,15,212,0
Antigen,1112,1222,02JUN2012,5,9,188,0
Antigen,1112,1223,09JUN2012,5,6,153,0
Antigen,1112,1224,16JUN2012,5,4,150,0
Antigen,1112,1225,23JUN2012,5,1,133,0
Antigen,1112,1226,30JUN2012,5,2,98,0
Antigen,1112,1127,09JUL2011,6,2,193,0
Antigen,1112,1128,16JUL2011,6,1,195,0
Antigen,1112,1129,23JUL2011,6,2,213,0
Antigen,1112,1130,30JUL2011,6,0,204,0
Antigen,1112,1131,06AUG2011,6,5,200,0
Antigen,1112,1132,13AUG2011,6,2,241,0
Antigen,1112,1133,20AUG2011,6,4,254,0
Antigen,1112,1134,27AUG2011,6,3,272,0
Antigen,1112,1135,03SEP2011,6,4,355,0
Antigen,1112,1136,10SEP2011,6,7,425,0
Antigen,1112,1137,17SEP2011,6,3,458,0
Antigen,1112,1138,24SEP2011,6,8,473,0
Antigen,1112,1139,01OCT2011,6,13,526,0
Antigen,1112,1140,08OCT2011,6,13,527,0
Antigen,1112,1141,15OCT2011,6,19,571,0
Antigen,1112,1142,22OCT2011,6,29,646,0
Antigen,1112,1143,29OCT2011,6,16,686,0
Antigen,1112,1144,05NOV2011,6,42,810,0
Antigen,1112,1145,12NOV2011,6,54,895,0
Antigen,1112,1146,19NOV2011,6,100,1003,0
Antigen,1112,1147,26NOV2011,6,133,956,0
Antigen,1112,1148,03DEC2011,6,204,1225,0
Antigen,1112,1149,10DEC2011,6,230,1209,0
Antigen,1112,1150,17DEC2011,6,342,1364,0
Antigen,1112,1151,24DEC2011,6,496,1589,0
Antigen,1112,1152,31DEC2011,6,693,2111,0
Antigen,1112,1201,07JAN2012,6,698,2091,0
Antigen,1112,1202,14JAN2012,6,580,1885,0
Antigen,1112,1203,21JAN2012,6,626,2073,0
Antigen,1112,1204,28JAN2012,6,745,2154,0
Antigen,1112,1205,04FEB2012,6,704,2244,0
Antigen,1112,1206,11FEB2012,6,656,2112,0
Antigen,1112,1207,18FEB2012,6,557,2009,0
Antigen,1112,1208,25FEB2012,6,460,1985,0
Antigen,1112,1209,03MAR2012,6,345,1795,0
Antigen,1112,1210,10MAR2012,6,278,1588,0
Antigen,1112,1211,17MAR2012,6,223,1407,0
Antigen,1112,1212,24MAR2012,6,133,1042,0
Antigen,1112,1213,31MAR2012,6,115,1083,0
Antigen,1112,1214,07APR2012,6,72,858,0
Antigen,1112,1215,14APR2012,6,48,801,0
Antigen,1112,1216,21APR2012,6,44,866,0
Antigen,1112,1217,28APR2012,6,21,661,0
Antigen,1112,1218,05MAY2012,6,13,531,0
Antigen,1112,1219,12MAY2012,6,15,461,0
Antigen,1112,1220,19MAY2012,6,12,424,0
Antigen,1112,1221,26MAY2012,6,4,433,0
Antigen,1112,1222,02JUN2012,6,8,394,0
Antigen,1112,1223,09JUN2012,6,3,349,0
Antigen,1112,1224,16JUN2012,6,5,324,0
Antigen,1112,1225,23JUN2012,6,2,302,0
Antigen,1112,1226,30JUN2012,6,2,254,0
Antigen,1112,1127,09JUL2011,7,0,126,0
Antigen,1112,1128,16JUL2011,7,0,168,0
Antigen,1112,1129,23JUL2011,7,0,148,0
Antigen,1112,1130,30JUL2011,7,1,124,0
Antigen,1112,1131,06AUG2011,7,0,140,0
Antigen,1112,1132,13AUG2011,7,0,139,0
Antigen,1112,1133,20AUG2011,7,1,142,0
Antigen,1112,1134,27AUG2011,7,0,182,0
Antigen,1112,1135,03SEP2011,7,0,224,0
Antigen,1112,1136,10SEP2011,7,0,197,0
Antigen,1112,1137,17SEP2011,7,1,236,0
Antigen,1112,1138,24SEP2011,7,1,258,0
Antigen,1112,1139,01OCT2011,7,4,282,0
Antigen,1112,1140,08OCT2011,7,2,301,0
Antigen,1112,1141,15OCT2011,7,2,304,0
Antigen,1112,1142,22OCT2011,7,1,321,0
Antigen,1112,1143,29OCT2011,7,2,327,0
Antigen,1112,1144,05NOV2011,7,4,375,0
Antigen,1112,1145,12NOV2011,7,3,352,0
Antigen,1112,1146,19NOV2011,7,1,364,0
Antigen,1112,1147,26NOV2011,7,2,316,0
Antigen,1112,1148,03DEC2011,7,10,374,0
Antigen,1112,1149,10DEC2011,7,9,361,0
Antigen,1112,1150,17DEC2011,7,18,464,0
Antigen,1112,1151,24DEC2011,7,28,458,0
Antigen,1112,1152,31DEC2011,7,34,500,0
Antigen,1112,1201,07JAN2012,7,41,525,0
Antigen,1112,1202,14JAN2012,7,47,479,0
Antigen,1112,1203,21JAN2012,7,53,469,0
Antigen,1112,1204,28JAN2012,7,80,524,0
Antigen,1112,1205,04FEB2012,7,62,559,0
Antigen,1112,1206,11FEB2012,7,110,678,0
Antigen,1112,1207,18FEB2012,7,123,683,0
Antigen,1112,1208,25FEB2012,7,102,733,0
Antigen,1112,1209,03MAR2012,7,143,773,0
Antigen,1112,1210,10MAR2012,7,145,738,0
Antigen,1112,1211,17MAR2012,7,151,760,0
Antigen,1112,1212,24MAR2012,7,105,619,0
Antigen,1112,1213,31MAR2012,7,98,534,0
Antigen,1112,1214,07APR2012,7,78,518,0
Antigen,1112,1215,14APR2012,7,63,457,0
Antigen,1112,1216,21APR2012,7,27,350,0
Antigen,1112,1217,28APR2012,7,24,371,0
Antigen,1112,1218,05MAY2012,7,16,314,0
Antigen,1112,1219,12MAY2012,7,27,247,0
Antigen,1112,1220,19MAY2012,7,10,242,0
Antigen,1112,1221,26MAY2012,7,8,218,0
Antigen,1112,1222,02JUN2012,7,12,209,0
Antigen,1112,1223,09JUN2012,7,4,219,0
Antigen,1112,1224,16JUN2012,7,6,208,0
Antigen,1112,1225,23JUN2012,7,3,159,0
Antigen,1112,1226,30JUN2012,7,1,148,0
Antigen,1112,1127,09JUL2011,8,1,99,0
Antigen,1112,1128,16JUL2011,8,1,115,0
Antigen,1112,1129,23JUL2011,8,0,117,0
Antigen,1112,1130,30JUL2011,8,2,97,0
Antigen,1112,1131,06AUG2011,8,1,98,0
Antigen,1112,1132,13AUG2011,8,1,120,0
Antigen,1112,1133,20AUG2011,8,2,94,0
Antigen,1112,1134,27AUG2011,8,2,122,0
Antigen,1112,1135,03SEP2011,8,0,131,0
Antigen,1112,1136,10SEP2011,8,1,136,0
Antigen,1112,1137,17SEP2011,8,1,150,0
Antigen,1112,1138,24SEP2011,8,0,161,0
Antigen,1112,1139,01OCT2011,8,0,191,0
Antigen,1112,1140,08OCT2011,8,3,220,0
Antigen,1112,1141,15OCT2011,8,2,199,0
Antigen,1112,1142,22OCT2011,8,3,164,0
Antigen,1112,1143,29OCT2011,8,2,224,0
Antigen,1112,1144,05NOV2011,8,2,193,0
Antigen,1112,1145,12NOV2011,8,5,243,0
Antigen,1112,1146,19NOV2011,8,4,288,0
Antigen,1112,1147,26NOV2011,8,3,220,0
Antigen,1112,1148,03DEC2011,8,11,267,0
Antigen,1112,1149,10DEC2011,8,18,280,0
Antigen,1112,1150,17DEC2011,8,16,243,0
Antigen,1112,1151,24DEC2011,8,21,267,0
Antigen,1112,1152,31DEC2011,8,25,316,0
Antigen,1112,1201,07JAN2012,8,55,328,0
Antigen,1112,1202,14JAN2012,8,65,382,0
Antigen,1112,1203,21JAN2012,8,89,439,0
Antigen,1112,1204,28JAN2012,8,94,467,0
Antigen,1112,1205,04FEB2012,8,160,598,0
Antigen,1112,1206,11FEB2012,8,152,621,0
Antigen,1112,1207,18FEB2012,8,186,668,0
Antigen,1112,1208,25FEB2012,8,195,703,0
Antigen,1112,1209,03MAR2012,8,209,766,0
Antigen,1112,1210,10MAR2012,8,169,640,0
Antigen,1112,1211,17MAR2012,8,176,731,0
Antigen,1112,1212,24MAR2012,8,116,567,0
Antigen,1112,1213,31MAR2012,8,122,562,0
Antigen,1112,1214,07APR2012,8,90,491,0
Antigen,1112,1215,14APR2012,8,67,403,0
Antigen,1112,1216,21APR2012,8,54,388,0
Antigen,1112,1217,28APR2012,8,46,331,0
Antigen,1112,1218,05MAY2012,8,31,280,0
Antigen,1112,1219,12MAY2012,8,23,239,0
Antigen,1112,1220,19MAY2012,8,19,222,0
Antigen,1112,1221,26MAY2012,8,10,193,0
Antigen,1112,1222,02JUN2012,8,12,174,0
Antigen,1112,1223,09JUN2012,8,10,168,0
Antigen,1112,1224,16JUN2012,8,5,154,0
Antigen,1112,1225,23JUN2012,8,8,172,0
Antigen,1112,1226,30JUN2012,8,0,45,0
Antigen,1112,1127,09JUL2011,9,1,253,0
Antigen,1112,1128,16JUL2011,9,4,245,0
Antigen,1112,1129,23JUL2011,9,4,274,0
Antigen,1112,1130,30JUL2011,9,3,202,0
Antigen,1112,1131,06AUG2011,9,4,188,0
Antigen,1112,1132,13AUG2011,9,4,191,0
Antigen,1112,1133,20AUG2011,9,10,208,0
Antigen,1112,1134,27AUG2011,9,7,262,0
Antigen,1112,1135,03SEP2011,9,11,282,0
Antigen,1112,1136,10SEP2011,9,14,271,0
Antigen,1112,1137,17SEP2011,9,7,310,0
Antigen,1112,1138,24SEP2011,9,9,313,0
Antigen,1112,1139,01OCT2011,9,19,380,0
Antigen,1112,1140,08OCT2011,9,19,360,0
Antigen,1112,1141,15OCT2011,9,24,443,0
Antigen,1112,1142,22OCT2011,9,34,360,0
Antigen,1112,1143,29OCT2011,9,29,436,0
Antigen,1112,1144,05NOV2011,9,49,542,0
Antigen,1112,1145,12NOV2011,9,43,503,0
Antigen,1112,1146,19NOV2011,9,26,507,0
Antigen,1112,1147,26NOV2011,9,64,577,0
Antigen,1112,1148,03DEC2011,9,59,650,0
Antigen,1112,1149,10DEC2011,9,55,602,0
Antigen,1112,1150,17DEC2011,9,70,665,0
Antigen,1112,1151,24DEC2011,9,74,718,0
Antigen,1112,1152,31DEC2011,9,114,725,0
Antigen,1112,1201,07JAN2012,9,117,727,0
Antigen,1112,1202,14JAN2012,9,110,798,0
Antigen,1112,1203,21JAN2012,9,152,750,0
Antigen,1112,1204,28JAN2012,9,212,905,0
Antigen,1112,1205,04FEB2012,9,251,967,0
Antigen,1112,1206,11FEB2012,9,254,1063,0
Antigen,1112,1207,18FEB2012,9,257,1026,0
Antigen,1112,1208,25FEB2012,9,300,1099,0
Antigen,1112,1209,03MAR2012,9,227,965,0
Antigen,1112,1210,10MAR2012,9,250,996,0
Antigen,1112,1211,17MAR2012,9,199,936,0
Antigen,1112,1212,24MAR2012,9,190,941,0
Antigen,1112,1213,31MAR2012,9,121,788,0
Antigen,1112,1214,07APR2012,9,123,763,0
Antigen,1112,1215,14APR2012,9,86,670,0
Antigen,1112,1216,21APR2012,9,86,648,0
Antigen,1112,1217,28APR2012,9,75,582,0
Antigen,1112,1218,05MAY2012,9,50,513,0
Antigen,1112,1219,12MAY2012,9,41,452,0
Antigen,1112,1220,19MAY2012,9,33,423,0
Antigen,1112,1221,26MAY2012,9,29,436,0
Antigen,1112,1222,02JUN2012,9,20,399,0
Antigen,1112,1223,09JUN2012,9,26,377,0
Antigen,1112,1224,16JUN2012,9,12,362,0
Antigen,1112,1225,23JUN2012,9,16,301,0
Antigen,1112,1226,30JUN2012,9,14,284,0
Antigen,1213,1227,07JUL2012,1,1,187,0
Antigen,1213,1228,14JUL2012,1,0,171,0
Antigen,1213,1229,21JUL2012,1,0,187,0
Antigen,1213,1230,28JUL2012,1,1,184,0
Antigen,1213,1231,04AUG2012,1,1,205,0
Antigen,1213,1232,11AUG2012,1,2,195,0
Antigen,1213,1233,18AUG2012,1,4,198,0
Antigen,1213,1234,25AUG2012,1,2,190,0
Antigen,1213,1235,01SEP2012,1,1,212,0
Antigen,1213,1236,08SEP2012,1,4,210,0
Antigen,1213,1237,15SEP2012,1,4,235,0
Antigen,1213,1238,22SEP2012,1,4,317,0
Antigen,1213,1239,29SEP2012,1,5,308,0
Antigen,1213,1240,06OCT2012,1,6,336,0
Antigen,1213,1241,13OCT2012,1,5,332,0
Antigen,1213,1242,20OCT2012,1,10,374,0
Antigen,1213,1243,27OCT2012,1,20,394,0
Antigen,1213,1244,03NOV2012,1,18,329,0
Antigen,1213,1245,10NOV2012,1,21,353,0
Antigen,1213,1246,17NOV2012,1,32,363,0
Antigen,1213,1247,24NOV2012,1,50,374,0
Antigen,1213,1248,01DEC2012,1,86,478,0
Antigen,1213,1249,08DEC2012,1,93,485,0
Antigen,1213,1250,15DEC2012,1,90,468,0
Antigen,1213,1251,22DEC2012,1,103,647,0
Antigen,1213,1252,29DEC2012,1,90,709,0
Antigen,1213,1301,05JAN2013,1,83,944,0
